request_id,start_iso,end_iso,latency_ms,http_code,prompt_tokens,completion_tokens,total_tokens,eval_count,eval_ms,prompt_eval_count,prompt_eval_ms,total_ms

34    ,2025-08-14T21:48:29,142582038+00:00,2025-08-14T21:49:34,067255637+00:00,64934,502,,,,,,,,

9     ,2025-08-14T21:48:29,084793197+00:00,2025-08-14T21:49:34,110974243+00:00,65033,502,,,,,,,,

77    ,2025-08-14T21:48:29,229773971+00:00,2025-08-14T21:49:34,038910485+00:00,64812,502,,,,,,,,

24    ,2025-08-14T21:48:29,130388741+00:00,2025-08-14T21:49:34,070653123+00:00,64956,502,,,,,,,,

75    ,2025-08-14T21:48:29,239221656+00:00,2025-08-14T21:49:34,034291251+00:00,64798,502,,,,,,,,


17    ,2025-08-14T21:48:29,112035778+00:00,2025-08-14T21:49:34,110654584+00:00,65000,502,,,,,,,,
27    ,2025-08-14T21:48:29,122735029+00:00,2025-08-14T21:49:34,081525285+00:00,64959,502,,,,,,,,

74    ,2025-08-14T21:48:29,237634013+00:00,2025-08-14T21:49:34,042033270+00:00,64807,502,,,,,,,,

73    ,2025-08-14T21:48:29,225241398+00:00,2025-08-14T21:49:34,044748087+00:00,64823,502,,,,,,,,

10    ,2025-08-14T21:48:29,106475407+00:00,2025-08-14T21:49:34,114915507+00:00,65010,502,,,,,,,,

5     ,2025-08-14T21:48:29,103333931+00:00,2025-08-14T21:49:34,110422107+00:00,65018,502,,,,,,,,

87    ,2025-08-14T21:48:29,241749323+00:00,2025-08-14T21:49:34,036317379+00:00,64797,502,,,,,,,,

16    ,2025-08-14T21:48:29,131883912+00:00,2025-08-14T21:49:34,098460742+00:00,64997,502,,,,,,,,

63    ,2025-08-14T21:48:29,178665057+00:00,2025-08-14T21:49:34,099326796+00:00,64932,502,,,,,,,,

36    ,2025-08-14T21:48:29,116100462+00:00,2025-08-14T21:49:34,109886070+00:00,65015,502,,,,,,,,

53    ,2025-08-14T21:48:29,171846181+00:00,2025-08-14T21:49:34,063063232+00:00,64892,502,,,,,,,,

48    ,2025-08-14T21:48:29,123830676+00:00,2025-08-14T21:49:34,074447736+00:00,64956,502,,,,,,,,

89    ,2025-08-14T21:48:29,241034105+00:00,2025-08-14T21:49:34,033135723+00:00,64794,502,,,,,,,,

80    ,2025-08-14T21:48:29,233476443+00:00,2025-08-14T21:49:34,040541924+00:00,64811,502,,,,,,,,

70    ,2025-08-14T21:48:29,243908414+00:00,2025-08-14T21:49:34,048287973+00:00,64808,502,,,,,,,,


83    ,2025-08-14T21:48:29,233852765+00:00,2025-08-14T21:49:34,045338103+00:00,64814,502,,,,,,,,
59    ,2025-08-14T21:48:29,200622628+00:00,2025-08-14T21:49:34,090437798+00:00,64919,502,,,,,,,,

86    ,2025-08-14T21:48:29,235792797+00:00,2025-08-14T21:49:34,037791467+00:00,64804,502,,,,,,,,

33    ,2025-08-14T21:48:29,124090994+00:00,2025-08-14T21:49:34,102310891+00:00,64980,502,,,,,,,,

6     ,2025-08-14T21:48:29,065111140+00:00,2025-08-14T21:49:34,110097728+00:00,65069,502,,,,,,,,

43    ,2025-08-14T21:48:29,159183218+00:00,2025-08-14T21:49:34,058573816+00:00,64902,502,,,,,,,,

37    ,2025-08-14T21:48:29,148794560+00:00,2025-08-14T21:49:34,066280359+00:00,64917,502,,,,,,,,

55    ,2025-08-14T21:48:29,160568936+00:00,2025-08-14T21:49:34,056541741+00:00,64898,502,,,,,,,,

32    ,2025-08-14T21:48:29,130312122+00:00,2025-08-14T21:49:34,123445186+00:00,65006,502,,,,,,,,

47    ,2025-08-14T21:48:29,150826065+00:00,2025-08-14T21:49:34,060577692+00:00,64912,502,,,,,,,,

30    ,2025-08-14T21:48:29,119418349+00:00,2025-08-14T21:49:34,110652549+00:00,64993,502,,,,,,,,

51    ,2025-08-14T21:48:29,179378054+00:00,2025-08-14T21:49:34,082362919+00:00,64918,502,,,,,,,,

11    ,2025-08-14T21:48:29,110351944+00:00,2025-08-14T21:49:34,099637398+00:00,65002,502,,,,,,,,

49    ,2025-08-14T21:48:29,142325884+00:00,2025-08-14T21:49:34,068554623+00:00,64927,502,,,,,,,,

60    ,2025-08-14T21:48:29,178667608+00:00,2025-08-14T21:49:34,106654902+00:00,64956,502,,,,,,,,

